region,biostep,year,Value
WSC,8,2035,20.86082836
WSC,8,2040,21.45637378
WSC,8,2045,22.04169075
WSC,8,2050,22.61089358
WSC,9,2020,23.87391026
WSC,9,2025,23.87391026
WSC,9,2030,23.87391026
WSC,9,2035,24.50716324
WSC,9,2040,25.20680606
WSC,9,2045,25.89443257
WSC,9,2050,26.56312829
WSC,10,2020,12.06711538
WSC,10,2025,11.9999359
WSC,10,2030,11.93275641
WSC,10,2035,12.24927153
WSC,10,2040,12.59896989
WSC,10,2045,12.94266222
WSC,10,2050,13.27689247
WSC,11,2025,0.062980769
WSC,11,2030,0.125961538
WSC,11,2035,0.129302655
WSC,11,2040,0.132994052
WSC,11,2045,0.13662205
WSC,11,2050,0.140150167
WSC,12,2020,0.083974359
WSC,12,2025,0.041987179
WSC,13,2025,0.033589744
WSC,13,2030,0.067179487
WSC,13,2035,0.068961416
WSC,13,2040,0.070930161
WSC,13,2045,0.072865093
WSC,13,2050,0.074746756
WSC,14,2025,0.138557692
WSC,14,2030,0.277115385
WSC,14,2035,0.284465841
WSC,14,2040,0.292586915
WSC,14,2045,0.30056851
WSC,14,2050,0.308330367
WSC,16,2020,0.092371795
WSC,16,2025,0.046185897
MTN,1,2020,124.22
MTN,1,2025,188.355
MTN,1,2030,252.49
MTN,1,2035,258.966312
MTN,1,2040,266.1416361
MTN,1,2045,273.18811
MTN,1,2050,280.0341889
MTN,2,2020,215.79
MTN,2,2025,185.405
MTN,2,2030,155.02
MTN,2,2035,158.9962283
MTN,2,2040,163.4016255
MTN,2,2045,167.7279132
MTN,2,2050,171.9311655
MTN,3,2020,96.96
MTN,3,2025,121.365
MTN,3,2030,145.77
MTN,3,2035,149.5089679
MTN,3,2040,153.6514963
MTN,3,2045,157.7196356
MTN,3,2050,161.672081
MTN,4,2020,132.01
MTN,4,2025,124.325
MTN,4,2030,116.64
MTN,4,2035,119.6317899
MTN,4,2040,122.9464946
MTN,4,2045,126.2016759
MTN,4,2050,129.3642829
MTN,5,2020,161.87
MTN,5,2025,191.31
MTN,5,2030,220.75
MTN,5,2035,226.4121881
MTN,5,2040,232.6855169
MTN,5,2045,238.846193
MTN,5,2050,244.8316654
MTN,6,2020,56.4
MTN,6,2025,52.755
MTN,6,2030,49.11
MTN,6,2035,50.36966052
MTN,6,2040,51.7652808
MTN,6,2045,53.13583936
MTN,6,2050,54.46742057
MTN,7,2020,39.06
MTN,7,2025,36.52
MTN,7,2030,33.98
MTN,7,2035,34.8515794
MTN,7,2040,35.81723155
MTN,7,2045,36.7655431
MTN,7,2050,37.68688558
MTN,8,2020,197.42
MTN,8,2025,210.735
MTN,8,2030,224.05
MTN,8,2035,229.7968324
MTN,8,2040,236.1639414
MTN,8,2045,242.4167137
MTN,8,2050,248.4916632
MTN,9,2020,40.46
MTN,9,2025,33.015
MTN,9,2030,25.57
MTN,9,2035,26.22586478
MTN,9,2040,26.95251945
MTN,9,2045,27.66612528
MTN,9,2050,28.35943685
MTN,10,2020,5.8
MTN,10,2025,5.805
MTN,10,2030,5.81
MTN,10,2035,5.959025201
MTN,10,2040,6.124135236
MTN,10,2045,6.286280324
MTN,10,2050,6.443814162
MTN,11,2020,11.4
MTN,11,2025,18.275
MTN,11,2030,25.15
MTN,11,2035,25.79509188
MTN,11,2040,26.50981087
MTN,11,2045,27.21169538
MTN,11,2050,27.89361896
MTN,12,2020,21.62
MTN,12,2025,31.325
MTN,12,2030,41.03
MTN,12,2035,42.08241033
MTN,12,2040,43.24841114
MTN,12,2045,44.39347361
MTN,12,2050,45.50597161
MTN,13,2020,0.6
MTN,13,2025,8.47
MTN,13,2030,16.34
MTN,13,2035,16.75911735
MTN,13,2040,17.22347156
MTN,13,2045,17.67948718
MTN,13,2050,18.12253415
MTN,14,2020,8.47
MTN,14,2025,5.39
MTN,14,2030,2.31
MTN,14,2035,2.369250983
MTN,14,2040,2.434897142
MTN,14,2045,2.499364466
MTN,14,2050,2.561998402
MTN,15,2020,1.74
MTN,15,2025,5.965
MTN,15,2030,10.19
MTN,15,2035,10.45137122
MTN,15,2040,10.74095319
MTN,15,2045,11.02533503
MTN,15,2050,11.30162931
MTN,16,2020,2.41
MTN,16,2025,9.21
MTN,16,2030,16.01
MTN,16,2035,16.42065292
MTN,16,2040,16.87562911
MTN,16,2045,17.32243511
MTN,16,2050,17.75653438
MTN,17,2020,0.85
MTN,17,2025,0.425
CA,1,2020,33.80492443
CA,1,2025,33.80492443
CA,1,2030,33.80492443
CA,1,2035,34.64579376
CA,1,2040,35.57489291
CA,1,2045,36.48110198
CA,1,2050,37.35461466
CA,2,2020,114.6099751
CA,2,2025,165.8580849
CA,2,2030,217.1061947
CA,2,2035,222.5065305
CA,2,2040,228.4735067
CA,2,2045,234.2934755
CA,2,2050,239.9034574
CA,3,2020,168.6589532
CA,3,2025,147.2439809
CA,3,2030,125.8290087
CA,3,2035,128.9589005
CA,3,2040,132.4172021
CA,3,2045,135.790302
CA,3,2050,139.0416992
CA,4,2020,81.91761778
CA,4,2025,97.96814922
CA,4,2030,114.0186807
CA,4,2035,116.8548004
CA,4,2040,119.9885053
CA,4,2045,123.0450057
CA,4,2050,125.9912262
CA,5,2020,108.6892507
CA,5,2025,106.2229305
CA,5,2030,103.7566104
CA,5,2035,106.3374696
CA,5,2040,109.1891305
CA,5,2045,111.9705353
CA,5,2050,114.651586
CA,6,2020,42.68212092
CA,6,2025,60.77495216
CA,6,2030,78.86778341
CA,6,2035,80.82955383
CA,6,2040,82.99716673
CA,6,2045,85.11137648
CA,6,2050,87.14930468
CA,7,2020,90.03235568
CA,7,2025,83.82765437
CA,7,2030,77.62295305
CA,7,2035,79.55375935
CA,7,2040,81.68715917
CA,7,2045,83.76799873
CA,7,2050,85.77376076
CA,8,2020,36.96368146
CA,8,2025,34.812459
CA,8,2030,32.66123653
CA,8,2035,33.47365759
CA,8,2040,34.37132346
CA,8,2045,35.24687368
CA,8,2050,36.09083368
CA,9,2020,20.26739428
CA,9,2025,28.20318781
CA,9,2030,36.13898135
CA,9,2035,37.03790841
CA,9,2040,38.0311571
CA,9,2045,38.99993526
CA,9,2050,39.93375952
CA,10,2020,21.33328027
CA,10,2025,19.55161682
CA,10,2030,17.76995337
CA,10,2035,18.21196616
CA,10,2040,18.70035798
CA,10,2045,19.17671736
CA,10,2050,19.6358895
CA,11,2020,18.70357614
CA,11,2025,26.98947821
CA,11,2030,35.27538029
CA,11,2035,36.15282599
CA,11,2040,37.12233935
CA,11,2045,38.06796695
CA,11,2050,38.97947592
CA,12,2020,19.57495739
CA,12,2025,17.78551375
CA,12,2030,15.99607011
CA,12,2035,16.39395903
CA,12,2040,16.8335972
CA,12,2045,17.26240407
CA,12,2050,17.67573941
CA,13,2020,7.453421772
CA,13,2025,8.301462454
CA,13,2030,9.149503136
CA,13,2035,9.377089405
CA,13,2040,9.628555596
CA,13,2045,9.873826452
CA,13,2050,10.11024784
CA,14,2020,2.419639009
CA,14,2025,1.209819505
CA,15,2020,12.44830359
CA,15,2025,16.15945409
CA,15,2030,19.8706046
CA,15,2035,20.36486934
CA,15,2040,20.91099574
CA,15,2045,21.44366731
CA,15,2050,21.95711987
CA,16,2020,5.383891301
CA,16,2025,13.16797114
CA,16,2030,20.95205097
CA,16,2035,21.47321579
CA,16,2040,22.04906481
CA,16,2045,22.61072673
CA,16,2050,23.15212366
CA,17,2020,3.174317414
CA,17,2025,2.695835745
CA,17,2030,2.217354076
CA,17,2035,2.272508912
CA,17,2040,2.333450974
CA,17,2045,2.392891615
CA,17,2050,2.450187613
PAC,1,2020,9.645075575
PAC,1,2025,9.645075575
PAC,1,2030,9.645075575
PAC,1,2035,9.884988796
PAC,1,2040,10.15007537
PAC,1,2045,10.40863104
PAC,1,2050,10.65785792
PAC,2,2020,32.70002492
PAC,2,2025,47.3219151
PAC,2,2030,61.94380527
PAC,2,2035,63.48460584
PAC,2,2040,65.18707782
PAC,2,2045,66.84760626
PAC,2,2050,68.44822215
PAC,3,2020,48.12104679
PAC,3,2025,42.01101905
PAC,3,2030,35.90099132
PAC,3,2035,36.79399857
PAC,3,2040,37.78070631
PAC,3,2045,38.74310468
PAC,3,2050,39.67077932
PAC,4,2020,23.37238222
PAC,4,2025,27.95185078
PAC,4,2030,32.53131934
PAC,4,2035,33.34050882
PAC,4,2040,34.23460403
PAC,4,2045,35.10667155
PAC,4,2050,35.94727453
PAC,5,2020,31.01074932
PAC,5,2025,30.30706946
PAC,5,2030,29.60338961
PAC,5,2035,30.33974927
PAC,5,2040,31.15337287
PAC,5,2045,31.94695134
PAC,5,2050,32.71189717
PAC,6,2020,12.17787908
PAC,6,2025,17.34004784
PAC,6,2030,22.50221659
PAC,6,2035,23.06194049
PAC,6,2040,23.68039448
PAC,6,2045,24.2836117
PAC,6,2050,24.86506461
PAC,7,2020,25.68764432
PAC,7,2025,23.91734563
PAC,7,2030,22.14704695
PAC,7,2035,22.6979363
PAC,7,2040,23.30662876
PAC,7,2045,23.90032495
PAC,7,2050,24.47260034
PAC,8,2020,10.54631854
PAC,8,2025,9.932541003
PAC,8,2030,9.318763467
PAC,8,2035,9.550559946
PAC,8,2040,9.806678111
PAC,8,2045,10.05648633
PAC,8,2050,10.29728137
PAC,9,2020,5.782605724
PAC,9,2025,8.046812188
PAC,9,2030,10.31101865
PAC,9,2035,10.56749665
PAC,9,2040,10.85088609
PAC,9,2045,11.12729371
PAC,9,2050,11.39372843
PAC,10,2020,6.08671973
PAC,10,2025,5.578383181
PAC,10,2030,5.070046631
PAC,10,2035,5.196159818
PAC,10,2040,5.335505671
PAC,10,2045,5.47141848
PAC,10,2050,5.6024275
PAC,11,2020,5.336423862
PAC,11,2025,7.700521788
PAC,11,2030,10.06461971
PAC,11,2035,10.31496875
PAC,11,2040,10.59158613
PAC,11,2045,10.86138852
PAC,11,2050,11.12145634
PAC,12,2020,5.585042611
PAC,12,2025,5.074486252
PAC,12,2030,4.563929892
PAC,12,2035,4.677453847
PAC,12,2040,4.802889518
PAC,12,2045,4.925234849
PAC,12,2050,5.043165911
PAC,13,2020,2.126578228
PAC,13,2025,2.368537546
PAC,13,2030,2.610496864
PAC,13,2035,2.6754308
PAC,13,2040,2.747178051
PAC,13,2045,2.817157676
PAC,13,2050,2.884612408
PAC,14,2020,0.690360991
PAC,14,2025,0.345180495
PAC,15,2020,3.551696414
PAC,15,2025,4.610545908
PAC,15,2030,5.669395401
PAC,15,2035,5.81041689
PAC,15,2040,5.966235325
PAC,15,2045,6.118214885
PAC,15,2050,6.264710961
PAC,16,2020,1.536108699
PAC,16,2025,3.757028863
PAC,16,2030,5.977949027
PAC,16,2035,6.12664553
PAC,16,2040,6.290944296
PAC,16,2045,6.451195257
PAC,16,2050,6.605664299
PAC,17,2020,0.905682586
PAC,17,2025,0.769164255
PAC,17,2030,0.632645924
PAC,17,2035,0.648382464
PAC,17,2040,0.665770191
PAC,17,2045,0.682729539
PAC,17,2050,0.699076987
